customer_id,nationality,customer_type,income_band,loyalty_score,churn_risk_score,brand,model,trim,model_year,engine_type,fuel_type,color,vehicle_price,sale_date,sale_channel,discount_percentage,final_sale_price,payment_type,loan_amount,stock_days,inventory_status,depreciation_rate,mileage,avg_monthly_km,driving_pattern,last_service_date,service_count_last_12_months,avg_service_cost,next_service_due_days,warranty_status,service_revenue_to_date,parts_revenue_to_date,total_customer_lifetime_value,year,car_price_qar,monthly_sales,dealer_rating,promotion_active,transmission,market_demand_index,maintenance_cost_qar,sale_month,sale_year,auto_loan_interest_rate,financing_subsidy_index,petrol_price_per_liter,diesel_price_per_liter,electricity_tariff_kwh,fuel_price_trend_flag,oem_supply_constraint_index,shipping_lead_time_days,model_supply_cap_flag,competitor_price_index,competitor_discount_intensity,new_competitor_launch_flag,ramadan_eid_flag,year_end_promo_flag,model_year_changeover_flag,public_holiday_flag,used_car_price_index,trade_in_value_index,auction_clearance_rate,avg_temperature_celsius,extreme_heat_days,sandstorm_frequency,rainfall_mm
CUST06349,Pakistani,Corporate,High,93,0.35,Toyota,Camry,Mid,2024,V6,Diesel,Silver,428577,2023-09-24,Showroom,3,415719.69,Cash,68987,146,Slow-Moving,0.16,32918,5202,Mixed,2024-08-10,1,2688,87,Under Warranty,1720,2819,547314,2018,292476,5,3.8,1,Automatic,0.76,1299,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST06486,British,Corporate,Low,83,0.15,BMW,X5,Base,2024,V6,Petrol,White,233233,2022-02-24,Online,4,223903.68,Cash,51753,157,Slow-Moving,0.16,67784,2120,Highway,2023-04-12,4,3808,49,Under Warranty,5454,12587,372401,2024,173470,43,4.3,0,Automatic,1.09,6402,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST06511,Filipino,Fleet,Medium,53,0.29,Nissan,Altima,Base,2022,V6,Hybrid,Silver,89439,2022-03-29,Showroom,5,84967.05,Lease,3011,127,Medium-Moving,0.19,87511,5356,City,2022-08-21,4,3764,49,Under Warranty,24295,2681,354742,2024,276830,6,4.1,1,Manual,0.85,3118,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST06625,Qatari,Fleet,High,59,0.36,Lexus,LX600,Base,2023,V6,Electric,White,129141,2022-02-02,Fleet Sales,5,122683.95,Lease,52526,36,Slow-Moving,0.21,115044,1386,City,2022-12-10,8,3158,6,Under Warranty,10397,1882,343510,2017,326168,42,4.5,0,Automatic,1.24,1738,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST06641,Egyptian,Fleet,High,74,0.08,Lexus,LX600,Platinum,2022,Inline-4,Hybrid,Black,268396,2023-09-16,Online,3,260344.12,Bank Loan,85108,36,Slow-Moving,0.17,11668,874,Mixed,2023-12-17,7,2068,54,Under Warranty,20013,8662,462901,2016,82027,36,4.7,0,Manual,0.98,4570,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST06730,Filipino,Individual,Medium,97,0.15,Nissan,Patrol,Premium,2023,Inline-4,Hybrid,White,292509,2023-05-10,Fleet Sales,1,289583.91,Lease,229959,48,Fast-Moving,0.15,57781,3950,Mixed,2024-11-01,0,2474,45,Out of Warranty,8978,4927,370247,2015,130698,8,3.7,0,Automatic,0.98,2976,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST06745,British,Individual,Low,79,0.25,Mercedes,G-Class,Premium,2024,V6,Petrol,White,355963,2022-12-03,Showroom,1,352403.37,Bank Loan,254977,11,Medium-Moving,0.21,106085,1909,City,2023-07-28,8,2825,80,Out of Warranty,19958,633,447910,2025,107795,23,4.3,0,Automatic,0.91,1179,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST06928,Indian,Individual,Low,73,0.11,Lexus,LX600,Premium,2021,V8,Petrol,Blue,265283,2023-10-27,Online,3,257324.51,Bank Loan,162338,101,Fast-Moving,0.15,25989,1741,Highway,2025-04-13,1,1997,97,Out of Warranty,6961,184,587954,2016,336743,11,4.5,1,Manual,1.06,5094,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST07163,Pakistani,Corporate,High,83,0.44,Lexus,LX600,Platinum,2021,V8,Electric,Blue,265211,2022-10-11,Showroom,0,265211.0,Cash,68040,88,Slow-Moving,0.13,54973,1112,Mixed,2024-03-14,6,2525,90,Under Warranty,3648,3874,545857,2025,202862,22,4.7,0,Manual,0.76,2168,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST07219,Egyptian,Fleet,Medium,41,0.17,Mercedes,G-Class,Base,2023,V6,Diesel,Blue,276041,2023-05-28,Online,6,259478.54,Cash,19136,72,Medium-Moving,0.11,83890,2023,City,2024-08-23,0,3010,39,Under Warranty,22932,2106,459867,2015,302524,21,4.1,0,Manual,0.8,1061,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST07248,Qatari,Individual,High,85,0.06,Toyota,Land Cruiser,Mid,2022,Inline-4,Electric,Black,98469,2024-04-26,Fleet Sales,1,97484.31,Cash,48788,34,Medium-Moving,0.23,12011,1236,Mixed,2024-12-29,1,1651,59,Under Warranty,22049,5861,169726,2017,75285,32,4.9,1,Automatic,1.26,1054,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST07425,Egyptian,Corporate,High,97,0.23,BMW,X7,Premium,2023,Inline-4,Hybrid,Black,277255,2024-01-23,Showroom,3,268937.35,Lease,11490,133,Slow-Moving,0.14,51906,770,City,2025-04-06,8,829,18,Under Warranty,6835,411,144553,2018,321981,37,3.8,0,Automatic,1.15,1408,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST07617,Indian,Corporate,Medium,46,0.23,Lexus,RX350,Base,2021,V6,Petrol,Blue,443912,2023-06-11,Online,8,408399.04,Cash,131749,173,Fast-Moving,0.14,70865,3735,City,2023-08-21,8,3752,112,Under Warranty,10210,3464,345236,2021,242547,22,4.9,1,Automatic,0.62,8611,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST07674,Pakistani,Individual,Low,92,0.21,Nissan,Patrol,Mid,2021,Inline-4,Electric,Blue,320753,2022-06-01,Fleet Sales,8,295092.76,Lease,66792,163,Fast-Moving,0.22,118650,5326,City,2024-01-04,5,2515,65,Out of Warranty,10339,6761,417954,2018,96915,2,4.7,1,Automatic,0.68,6706,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST07694,Jordanian,Individual,High,67,0.21,Toyota,Land Cruiser,Platinum,2021,Inline-4,Electric,Gray,411240,2022-04-26,Online,8,378340.8,Cash,40650,92,Slow-Moving,0.17,71143,3897,Mixed,2023-05-15,8,3922,107,Under Warranty,13104,9303,592641,2018,199702,34,3.7,1,Manual,0.68,6658,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST07791,British,Corporate,Medium,43,0.38,Lexus,RX350,Platinum,2021,Inline-4,Electric,Blue,263483,2023-06-02,Fleet Sales,8,242404.36,Bank Loan,90732,158,Medium-Moving,0.18,113044,1552,City,2025-04-05,2,3410,95,Under Warranty,18465,7635,450776,2015,296689,22,4.3,0,Automatic,0.72,2002,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST07857,Filipino,Corporate,Low,66,0.41,BMW,X7,Mid,2023,V6,Petrol,Gray,125754,2022-11-28,Online,0,125754.0,Lease,71146,39,Slow-Moving,0.12,34304,2718,City,2023-02-04,8,1010,87,Under Warranty,539,10778,150582,2023,267647,35,3.7,0,Automatic,1.17,6899,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST07897,Jordanian,Individual,Low,73,0.19,BMW,X5,Premium,2021,Inline-4,Petrol,Black,156075,2022-06-09,Showroom,6,146710.5,Lease,36788,22,Fast-Moving,0.09,19754,3733,Mixed,2024-04-18,8,2375,71,Out of Warranty,12929,6396,407436,2025,275705,32,4.4,0,Automatic,1.1,5567,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST08030,Indian,Individual,High,78,0.07,BMW,X7,Premium,2021,V8,Hybrid,White,423038,2023-10-27,Showroom,5,401886.1,Cash,267406,12,Slow-Moving,0.19,83587,3650,City,2025-08-20,8,1799,68,Under Warranty,9364,14607,211742,2019,73769,31,4.5,1,Automatic,1.19,5220,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST08170,British,Corporate,Low,48,0.29,Lexus,RX350,Base,2023,Inline-4,Hybrid,Blue,318852,2022-03-18,Showroom,3,309286.44,Cash,26004,84,Medium-Moving,0.22,56357,715,Mixed,2022-12-28,2,2185,101,Out of Warranty,23523,4893,304380,2025,187320,11,4.8,0,Automatic,0.71,1854,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST08271,Indian,Individual,Low,51,0.35,Lexus,LX600,Mid,2022,V8,Hybrid,Silver,123718,2022-04-22,Fleet Sales,4,118769.28,Lease,93658,41,Slow-Moving,0.19,79405,532,Highway,2023-04-22,5,3505,83,Out of Warranty,11653,1878,313836,2020,85799,41,4.6,0,Automatic,1.17,8811,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST08309,Egyptian,Corporate,Medium,83,0.06,Lexus,RX350,Platinum,2022,V8,Diesel,Silver,221835,2024-02-04,Online,0,221835.0,Cash,145486,132,Fast-Moving,0.22,81012,2743,Mixed,2026-01-01,5,2794,111,Out of Warranty,17786,110,431333,2024,120490,33,4.1,1,Automatic,0.66,7839,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST08344,Qatari,Fleet,High,45,0.17,Toyota,Camry,Base,2023,V6,Electric,White,157344,2022-04-08,Showroom,4,151050.24,Bank Loan,82720,73,Slow-Moving,0.13,117105,3226,City,2023-01-25,4,2860,52,Out of Warranty,7867,7851,119156,2020,281968,27,3.8,0,Automatic,1.0,3809,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST08388,Filipino,Corporate,Medium,93,0.22,Nissan,Patrol,Base,2024,Inline-4,Diesel,White,370504,2022-02-05,Fleet Sales,7,344568.72,Cash,4857,64,Slow-Moving,0.11,47557,1886,Mixed,2023-01-17,7,1989,110,Out of Warranty,3108,8324,259637,2019,94090,40,4.1,0,Manual,1.12,3204,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST08498,Filipino,Corporate,Low,87,0.11,Lexus,RX350,Premium,2022,V6,Hybrid,Black,355810,2022-05-02,Showroom,4,341577.6,Bank Loan,131662,94,Fast-Moving,0.21,84174,5058,City,2023-01-23,8,2196,86,Out of Warranty,8905,12458,577165,2020,343241,5,4.2,1,Manual,1.07,7698,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST08560,British,Individual,High,58,0.16,Mercedes,E-Class,Mid,2021,Inline-4,Petrol,Silver,223915,2023-11-05,Online,1,221675.85,Lease,78462,158,Medium-Moving,0.21,90232,622,City,2025-08-16,4,1828,10,Under Warranty,19248,10597,275765,2019,203571,30,3.7,1,Manual,1.21,2595,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST08575,Egyptian,Individual,Low,78,0.37,Mercedes,G-Class,Base,2024,V8,Hybrid,Silver,154851,2023-04-09,Showroom,6,145559.94,Cash,13349,30,Slow-Moving,0.25,100809,5487,Highway,2023-06-28,1,2139,81,Out of Warranty,21940,3502,590189,2019,68924,1,4.0,0,Manual,0.64,4794,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST08820,Qatari,Individual,Medium,72,0.44,Nissan,Altima,Base,2023,V6,Hybrid,Blue,337519,2022-02-23,Fleet Sales,2,330768.62,Cash,251089,143,Slow-Moving,0.22,43846,3586,City,2022-12-22,8,1037,80,Under Warranty,11432,11840,382564,2021,55703,13,3.8,0,Automatic,1.07,2541,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST08915,Jordanian,Corporate,Medium,42,0.15,Lexus,RX350,Mid,2022,V8,Petrol,Blue,216750,2022-04-07,Online,6,203745.0,Bank Loan,157578,161,Medium-Moving,0.18,107788,5692,Highway,2024-01-03,5,3871,44,Under Warranty,19092,3803,388631,2017,263644,12,4.7,0,Automatic,1.21,4159,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST08919,British,Fleet,Medium,84,0.09,Lexus,RX350,Platinum,2022,Inline-4,Diesel,Black,208041,2023-02-09,Showroom,2,203880.18,Lease,32759,66,Slow-Moving,0.15,96585,1696,Mixed,2023-12-30,3,2768,9,Under Warranty,20832,10763,132719,2017,35526,11,4.6,0,Automatic,0.76,6007,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST08933,Pakistani,Fleet,Medium,49,0.07,BMW,X5,Premium,2022,V8,Petrol,Gray,413329,2022-09-08,Showroom,2,405062.42,Cash,121334,31,Slow-Moving,0.2,88691,2206,Highway,2023-12-05,0,2668,40,Under Warranty,8462,7046,422576,2015,334329,14,4.3,0,Automatic,1.29,4789,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST09061,Indian,Corporate,High,100,0.21,Toyota,Corolla,Mid,2021,V6,Petrol,Silver,346589,2022-03-07,Fleet Sales,5,329259.55,Bank Loan,130171,31,Slow-Moving,0.19,58500,4276,City,2023-11-03,8,805,39,Out of Warranty,7074,11220,235839,2023,237301,25,3.9,0,Manual,1.18,5779,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST09093,British,Fleet,High,72,0.42,Lexus,LX600,Premium,2023,Inline-4,Hybrid,White,445505,2024-04-09,Fleet Sales,5,423229.75,Lease,315655,10,Slow-Moving,0.12,101198,5713,City,2026-01-17,8,3504,68,Under Warranty,15629,12247,361570,2024,211289,13,4.6,1,Manual,0.98,8997,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST09126,Egyptian,Fleet,High,82,0.13,Nissan,Altima,Premium,2022,V6,Diesel,Silver,258201,2022-06-12,Fleet Sales,4,247872.96,Bank Loan,136538,31,Fast-Moving,0.09,95888,2312,City,2023-10-22,5,1119,35,Under Warranty,10259,14452,245446,2020,173426,39,4.2,1,Automatic,0.67,4882,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST09233,Qatari,Corporate,Low,49,0.18,Toyota,Corolla,Base,2024,Inline-4,Hybrid,White,269525,2024-01-21,Fleet Sales,8,247963.0,Bank Loan,128206,12,Medium-Moving,0.17,81817,1864,City,2025-09-27,0,2181,6,Under Warranty,8323,14772,588173,2022,289557,17,4.9,0,Automatic,0.78,3702,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST09329,Filipino,Individual,High,62,0.05,BMW,X7,Base,2022,V6,Electric,Blue,221425,2023-12-22,Showroom,4,212568.0,Lease,166388,88,Fast-Moving,0.08,61868,3248,City,2025-08-16,6,1574,87,Out of Warranty,11781,5295,190249,2018,249560,29,3.7,0,Automatic,1.13,8050,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST09419,Indian,Corporate,Medium,100,0.38,Toyota,Corolla,Mid,2024,V6,Electric,Blue,258854,2023-07-22,Showroom,8,238145.68,Cash,19881,108,Fast-Moving,0.19,72137,4520,City,2024-07-13,2,3657,17,Out of Warranty,13934,5650,292262,2016,318475,31,4.5,0,Automatic,0.93,3599,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST09431,Jordanian,Fleet,High,72,0.24,Lexus,RX350,Platinum,2024,Inline-4,Diesel,Blue,407780,2023-10-29,Fleet Sales,5,387391.0,Cash,47821,37,Fast-Moving,0.15,50867,729,Highway,2024-01-04,5,895,92,Out of Warranty,16792,11889,205820,2016,198415,44,4.5,0,Automatic,0.99,4873,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST09472,Jordanian,Corporate,Low,44,0.28,Toyota,Corolla,Platinum,2023,Inline-4,Diesel,Black,318615,2022-10-03,Fleet Sales,6,299498.1,Lease,227100,51,Medium-Moving,0.16,25171,4618,Highway,2023-06-07,3,3861,110,Out of Warranty,164,845,493363,2016,46399,1,4.6,0,Automatic,0.82,5925,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST09587,British,Fleet,Low,91,0.37,Lexus,RX350,Premium,2023,V8,Electric,White,184482,2023-02-12,Showroom,4,177102.72,Lease,116579,61,Fast-Moving,0.18,71113,2901,Mixed,2024-05-27,6,1275,53,Under Warranty,2241,7103,195095,2022,186391,32,5.0,0,Automatic,0.83,4099,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST09664,Filipino,Corporate,Medium,63,0.41,Nissan,Patrol,Premium,2022,V6,Diesel,Silver,446764,2023-08-11,Fleet Sales,4,428893.44,Lease,303819,141,Fast-Moving,0.11,83492,4872,Mixed,2024-10-06,7,886,115,Under Warranty,17594,5186,148067,2022,233296,43,4.0,1,Automatic,1.09,1294,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST09801,Egyptian,Fleet,Low,66,0.09,Lexus,RX350,Mid,2023,V8,Electric,Silver,326258,2024-06-02,Fleet Sales,6,306682.52,Lease,30813,72,Slow-Moving,0.18,40357,5752,Highway,2025-06-11,6,893,53,Under Warranty,18168,10801,373152,2020,165293,14,4.2,0,Manual,1.19,8220,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST09910,Filipino,Fleet,Low,63,0.09,Toyota,Camry,Platinum,2023,Inline-4,Petrol,Gray,335352,2024-03-31,Fleet Sales,6,315230.88,Cash,229674,158,Fast-Moving,0.18,103514,1895,City,2024-10-06,0,885,117,Out of Warranty,10426,14101,314391,2022,312053,9,4.3,1,Automatic,1.28,3439,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST09965,Filipino,Fleet,Medium,66,0.31,Toyota,Land Cruiser,Platinum,2022,V8,Diesel,White,311757,2022-04-12,Showroom,1,308639.43,Bank Loan,84107,163,Slow-Moving,0.17,60086,1260,Mixed,2024-02-12,1,2631,61,Out of Warranty,10850,3975,176083,2023,247875,32,4.7,0,Automatic,1.17,5044,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST09972,Qatari,Corporate,High,78,0.28,Lexus,LX600,Base,2023,V6,Hybrid,Blue,121763,2024-04-05,Online,7,113239.59,Cash,59770,140,Medium-Moving,0.15,103103,647,Highway,2024-10-27,3,3271,8,Under Warranty,4062,12005,309820,2025,48188,40,4.1,0,Automatic,0.83,4224,6,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00037,Jordanian,Corporate,Medium,46,0.28,Nissan,Altima,Premium,2024,Inline-4,Petrol,Gray,87641,2024-04-22,Fleet Sales,7,81506.13,Cash,39927,168,Medium-Moving,0.22,71435,513,Mixed,2024-12-27,8,2706,101,Out of Warranty,8815,8799,514966,2017,276424,31,3.6,0,Automatic,1.15,3122,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00078,Egyptian,Fleet,Low,42,0.09,Lexus,LX600,Base,2023,Inline-4,Electric,Gray,320349,2024-03-20,Online,5,304331.55,Cash,105839,160,Slow-Moving,0.12,61640,1931,City,2024-04-19,7,3271,43,Out of Warranty,6484,14597,197479,2016,243851,23,4.6,0,Manual,0.73,8000,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00162,Qatari,Individual,High,40,0.25,Toyota,Camry,Premium,2022,Inline-4,Petrol,Blue,154182,2023-02-09,Online,5,146472.9,Bank Loan,43092,27,Slow-Moving,0.1,17302,3409,Highway,2024-12-14,8,1993,7,Out of Warranty,20258,3197,264321,2018,68545,18,3.6,0,Automatic,0.61,8883,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00210,Jordanian,Individual,Medium,87,0.2,Mercedes,G-Class,Base,2021,V8,Diesel,White,426505,2022-12-18,Fleet Sales,0,426505.0,Lease,55106,31,Medium-Moving,0.17,16646,2224,City,2024-10-02,1,3706,6,Out of Warranty,2266,4795,430160,2022,255386,14,4.1,0,Automatic,0.84,3109,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00234,Egyptian,Individual,Medium,73,0.24,Nissan,Patrol,Premium,2023,V6,Hybrid,Gray,207261,2023-09-09,Showroom,3,201043.17,Cash,65419,91,Medium-Moving,0.25,68125,4198,Highway,2023-11-27,0,2682,11,Under Warranty,16651,13118,168626,2021,247079,36,3.8,0,Manual,1.0,4045,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00244,Pakistani,Corporate,Medium,66,0.08,Toyota,Corolla,Platinum,2022,V8,Hybrid,Gray,160899,2023-10-27,Fleet Sales,8,148027.08,Cash,18756,86,Medium-Moving,0.13,17595,1440,City,2023-11-26,6,3943,102,Out of Warranty,12403,7132,541634,2023,87635,22,4.0,1,Automatic,0.61,6672,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00259,British,Individual,Medium,54,0.33,BMW,X7,Premium,2023,Inline-4,Electric,Gray,359377,2022-06-23,Fleet Sales,1,355783.23,Lease,141353,58,Fast-Moving,0.09,6435,4982,Highway,2023-03-23,8,1287,119,Out of Warranty,9624,113,188798,2025,190260,9,3.8,1,Automatic,0.8,7098,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00276,Filipino,Individual,Medium,48,0.09,BMW,X7,Premium,2022,V6,Hybrid,Silver,227178,2023-03-06,Showroom,4,218090.88,Cash,144719,43,Fast-Moving,0.17,73687,556,Mixed,2023-08-06,0,3301,57,Out of Warranty,20436,12001,417279,2018,267695,7,4.3,0,Automatic,0.83,6037,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00334,Filipino,Fleet,Low,40,0.1,Lexus,RX350,Platinum,2024,V6,Electric,Silver,245765,2024-01-31,Showroom,2,240849.7,Lease,83721,47,Slow-Moving,0.24,119453,1801,Highway,2024-09-28,0,2906,77,Out of Warranty,1073,11157,377143,2018,110320,6,4.1,1,Automatic,0.65,7966,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00438,Egyptian,Fleet,Low,68,0.12,Nissan,Altima,Premium,2024,V8,Petrol,Silver,262286,2022-12-26,Fleet Sales,2,257040.28,Cash,51826,84,Slow-Moving,0.25,100825,5298,Highway,2023-06-17,3,2402,19,Out of Warranty,9319,2863,119895,2024,177513,36,4.8,0,Automatic,1.18,3872,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00509,British,Fleet,High,49,0.37,Nissan,Altima,Base,2022,V6,Hybrid,Blue,245588,2022-08-28,Fleet Sales,8,225940.96,Lease,131179,93,Slow-Moving,0.25,89993,5185,Mixed,2024-04-25,2,2161,26,Out of Warranty,8950,3343,295088,2025,199342,18,4.2,0,Automatic,1.06,3765,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00564,Indian,Fleet,High,64,0.14,Nissan,Patrol,Mid,2024,Inline-4,Diesel,Silver,326445,2023-08-08,Fleet Sales,2,319916.1,Lease,170062,23,Slow-Moving,0.21,71337,1319,Mixed,2025-01-08,8,3770,100,Under Warranty,4674,3419,527339,2019,307859,30,5.0,1,Automatic,0.86,7449,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00574,British,Individual,High,96,0.35,Toyota,Camry,Platinum,2023,V8,Hybrid,Black,319945,2022-02-16,Online,6,300748.3,Bank Loan,205940,15,Slow-Moving,0.23,99292,2601,Mixed,2024-01-15,6,977,84,Out of Warranty,5589,9372,395544,2016,340607,7,3.7,1,Manual,1.23,4336,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00661,Qatari,Corporate,Low,69,0.16,Lexus,RX350,Base,2024,Inline-4,Electric,Gray,432721,2024-04-22,Showroom,4,415412.16,Bank Loan,199472,32,Fast-Moving,0.09,26602,4875,Mixed,2025-09-09,6,1989,117,Under Warranty,1264,8172,468852,2019,108438,42,3.7,1,Manual,1.27,2368,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00755,Qatari,Fleet,Low,89,0.36,Nissan,Altima,Premium,2024,V8,Electric,Silver,101363,2023-03-18,Showroom,1,100349.37,Lease,2225,179,Slow-Moving,0.08,75295,510,Mixed,2023-06-28,1,824,115,Under Warranty,6837,1451,210028,2016,119106,31,4.9,1,Automatic,1.16,3646,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00777,Pakistani,Fleet,Medium,73,0.07,Lexus,RX350,Base,2021,Inline-4,Diesel,Silver,426082,2023-09-26,Fleet Sales,2,417560.36,Lease,166196,23,Medium-Moving,0.09,88846,1872,Mixed,2024-02-07,5,2946,28,Out of Warranty,20670,10179,390656,2018,79512,34,4.6,0,Automatic,1.02,6412,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00780,Filipino,Corporate,Low,69,0.44,BMW,X5,Premium,2022,V6,Diesel,Blue,301806,2022-07-23,Showroom,6,283697.64,Lease,78373,42,Slow-Moving,0.23,60632,3792,Mixed,2023-09-20,2,2823,26,Under Warranty,13866,14373,124991,2016,200334,19,4.5,1,Automatic,0.69,6940,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00959,British,Corporate,Medium,56,0.2,BMW,X5,Mid,2021,V8,Diesel,Black,116692,2023-08-06,Online,4,112024.32,Lease,15245,94,Slow-Moving,0.18,33958,916,Highway,2025-02-07,5,2289,76,Out of Warranty,4836,8526,373300,2018,216601,14,4.5,0,Automatic,1.17,1601,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST00975,Egyptian,Corporate,Low,40,0.17,Toyota,Corolla,Base,2021,Inline-4,Hybrid,Blue,178280,2022-09-03,Showroom,5,169366.0,Bank Loan,66908,52,Fast-Moving,0.21,29786,5745,City,2022-10-10,7,3387,63,Out of Warranty,21764,3015,133398,2025,121984,6,3.6,0,Automatic,1.07,2305,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST01110,British,Fleet,High,82,0.29,Mercedes,G-Class,Platinum,2024,V6,Hybrid,Silver,391909,2024-01-13,Showroom,5,372313.55,Lease,17255,52,Slow-Moving,0.2,20486,1795,Highway,2024-02-18,1,800,70,Out of Warranty,11787,8021,594078,2021,226175,15,4.2,1,Automatic,0.91,3801,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST01214,Qatari,Corporate,Low,66,0.09,Lexus,RX350,Premium,2024,Inline-4,Hybrid,Gray,176785,2022-12-26,Fleet Sales,8,162642.2,Cash,17476,44,Slow-Moving,0.11,55300,2841,Mixed,2023-09-25,3,2887,95,Out of Warranty,5096,6438,359260,2017,271503,11,4.8,1,Manual,0.85,5146,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST01221,Indian,Corporate,Medium,46,0.15,Mercedes,E-Class,Mid,2022,Inline-4,Electric,White,191441,2023-11-23,Fleet Sales,8,176125.72,Cash,104950,57,Slow-Moving,0.2,103921,5412,City,2025-01-26,6,1283,35,Under Warranty,6390,13869,104777,2025,63810,28,5.0,0,Automatic,0.94,5498,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST01224,Qatari,Individual,Low,58,0.37,Toyota,Corolla,Base,2022,Inline-4,Petrol,White,266830,2022-09-16,Showroom,3,258825.1,Bank Loan,119311,49,Medium-Moving,0.13,80100,2963,Mixed,2022-11-28,6,1709,74,Out of Warranty,14448,12180,361690,2019,196577,7,4.5,1,Automatic,1.1,2312,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST01229,Indian,Fleet,Medium,70,0.22,Mercedes,E-Class,Mid,2023,Inline-4,Petrol,Black,95343,2024-04-15,Online,8,87715.56,Bank Loan,6043,108,Medium-Moving,0.11,105931,3454,Mixed,2025-08-22,1,3580,33,Under Warranty,4704,2536,216335,2021,315083,4,3.9,0,Automatic,1.11,7597,7,2022,,,,,,,,,,,,,,,,,,,,,,,
CUST01337,Qatari,Corporate,Medium,78,0.36,Mercedes,E-Class,Base,2023,Inline-4,Hybrid,Blue,282382,2022-06-11,Online,6,265439.08,Lease,195851,100,Fast-Moving,0.13,37280,5500,City,2024-03-07,2,1714,91,Out of Warranty,12153,1851,377372,2020,331177,8,4.9,0,Manual,0.98,8820,7,2022,,,,,,,,,,,,,,,,,,,,,,,
